style,artist,picture
Pop_Art,andy-warhol,rebel-without-a-cause.jpg
Ukiyo_e,katsushika-hokusai,the-fields-of-sekiya-by-the-sumida-river-1831.jpg
Color_Field_Painting,mark-rothko,black-on-maroon.jpg
Fauvism,george-mavroides,the-green-with-erica-1970.jpg
Ukiyo_e,utagawa-kuniyoshi,dipicting-the-characters-from-the-chushingura-1.jpg
Realism,valentin-serov,self-portrait-1881.jpg
Realism,vasily-perov,the-arrival-of-rural-teachers.jpg
Naive_Art_Primitivism,david-burliuk,woman-with-a-duck-1964.jpg
Expressionism,henri-matisse,pink-nude-1935.jpg
Color_Field_Painting,ellsworth-kelly,white-and-black-1951.jpg
Abstract_Expressionism,rafa-nasiri,untitled-039-1988.jpg
Realism,vasily-polenov,jerusalem-from-the-west-jaffa-gate-and-the-citadel-1882.jpg
Post_Impressionism,theo-van-rysselberghe,portrait-of-madame-monnon-1919.jpg
Color_Field_Painting,jose-guerrero,green-olive-1985.jpg
Symbolism,pablo-picasso,standing-young-nude-1904.jpg
Cubism,fernand-leger,the-city-1919.jpg
Realism,ilya-repin,portrait-of-an-old-woman-1870.jpg
Realism,martiros-saryan,portrait-of-an-art-critic-abram-efros-1944.jpg
Symbolism,odilon-redon,madness-1883.jpg
Impressionism,pierre-auguste-renoir,portrait-of-georges-riviere-1877.jpg
Baroque,gerrit-dou,the-dropsical-woman.jpg
Post_Impressionism,maurice-utrillo,basilica.jpg
Romanticism,osman-hamdi,two-young-girls-visiting-a-shrine-1890.jpg
Symbolism,franz-stuck,evening-star.jpg
High_Renaissance,leonardo-da-vinci,rearing-horse.jpg
Contemporary_Realism,janet-fish,blue-decanter-polka-dot-bowl-suzani-2009.jpg
Realism,ivan-shishkin,a-sketch-for-a-painting-in-the-wild-north-1890.jpg
Contemporary_Realism,john-miller,beach(1).jpg
Impressionism,pierre-auguste-renoir,woman-in-blue-1919.jpg
Impressionism,henrique-pousao,senhora-vestida-de-negro-1882.jpg
Naive_Art_Primitivism,marc-chagall,by-beating-the-philistines-saul-killed-himself-by-his-own-sword-i-samuel-xxxi-2-6.jpg
Symbolism,konstantin-somov,lady-and-harlequin-fireworks.jpg
Post_Impressionism,paul-gauguin,meadow-at-the-banks-of-aven-1888.jpg
Impressionism,camille-pissarro,two-peasants.jpg
Expressionism,zinaida-serebriakova,portrait-of-o-i-rybakova-in-childhood-1923.jpg
Northern_Renaissance,hugo-van-der-goes,deposition-diptych-small-deposition-left-wing.jpg
Northern_Renaissance,hans-memling,triptych-of-willem-moreel-left-wing-the-founder-willem-moreel-his-sons-and-st-william-of-1484.jpg
Color_Field_Painting,sam-francis,untitled-1969(1).jpg
Naive_Art_Primitivism,fernand-leger,the-two-sailors-1951.jpg
Art_Nouveau_Modern,jozsef-rippl-ronai,woman-with-a-chinese-cup-1920.jpg
Expressionism,kathe-kollwitz,the-prisoners-1908.jpg
Expressionism,pablo-picasso,the-woman-with-the-edge-1902.jpg
Impressionism,alfred-sisley,the-loing-flowing-under-the-moret-bridge-1892.jpg
Realism,theodore-gericault,the-head-of-white-horse.jpg
Cubism,diego-rivera,zapatista-landscape-the-guerrilla-1915.jpg
High_Renaissance,luca-signorelli,view-of-the-frescoes-in-the-chapel-of-san-brizio-1502.jpg
Rococo,canaletto,the-thames-with-st-paul-s-cathedral-1746.jpg
Art_Nouveau_Modern,aubrey-beardsley,messalina-returning-home.jpg
Realism,isaac-levitan,trail-in-the-forest.jpg
Realism,nikolay-bogdanov-belsky,snow-in-the-morning.jpg
Rococo,pietro-longhi,preparing-the-guns.jpg
Romanticism,ivan-aivazovsky,view-of-moscow-from-sparrow-hills-1851.jpg
Realism,volodymyr-orlovsky,a-bay-1878.jpg
Contemporary_Realism,jamie-wyeth,orca-bates-1990.jpg
Pop_Art,hiro-yamagata,not-detected-272410.jpg
Early_Renaissance,benozzo-gozzoli,procession-of-the-magus-caspar-detail-1461.jpg
Impressionism,pierre-auguste-renoir,cape-saint-jean-1910.jpg
Impressionism,francis-picabia,landscape-paysage.jpg
Expressionism,lyonel-feininger,bathers-on-the-beach-i-1912-1912.jpg
Northern_Renaissance,albrecht-durer,map-of-the-northern-sky-with-representations-of-the-constellations-decorated-with-clockwise-the-1515.jpg
Cubism,konstantinos-parthenis,still-life-1935.jpg
Baroque,rembrandt,portrait-of-an-old-man-in-red-1654-1.jpg
Realism,pyotr-konchalovsky,autumn-road-1921.jpg
High_Renaissance,raphael,st-george-struggling-with-the-dragon-1505.jpg
Art_Nouveau_Modern,raphael-kirchner,unknown-17.jpg
Impressionism,philip-wilson-steer,knucklebones-walberswick-1889.jpg
Impressionism,william-merritt-chase,portrait-of-harriet-hubbard-ayer.jpg
Impressionism,joaquã­n-sorolla,italian-girl-with-flowers-1886.jpg
Realism,ivan-shishkin,sorrel.jpg
Post_Impressionism,pierre-bonnard,early-spring-little-fauns-1909.jpg
Impressionism,joaquã­n-sorolla,maria-at-the-beach-biarritz-1906.jpg
Impressionism,claude-monet,path-at-giverny-1903.jpg
Symbolism,nicholas-roerich,sword-of-gesar-1932.jpg
Realism,m.c.-escher,ravello-iii.jpg
Post_Impressionism,constantin-piliuta,arghezi.jpg
Expressionism,paul-klee,likeness-in-the-bower-1930(1).jpg
Post_Impressionism,vincent-van-gogh,sowers-1890.jpg
Impressionism,micaela-eleutheriade,n-voade-la-tulcea-1957.jpg
Abstract_Expressionism,jean-paul-riopelle,perspectives-1956.jpg
Mannerism_Late_Renaissance,sofonisba-anguissola,portrait-of-queen-elisabeth-of-spain-1599.jpg
Post_Impressionism,jozsef-rippl-ronai,girl-dressed-up-in-blue.jpg
Impressionism,childe-hassam,incoming-tide.jpg
Early_Renaissance,piero-della-francesca,st-benedict.jpg
Post_Impressionism,henri-matisse,woman-holding-umbrella-1.jpg
Color_Field_Painting,ron-gorchov,old-flame-1974.jpg
Impressionism,claude-monet,poplars-on-the-banks-of-the-epte.jpg
Impressionism,joaquã­n-sorolla,watching-the-fish-1907.jpg
Abstract_Expressionism,brice-marden,letter-with-red-2009.jpg
Realism,adolf-hitler,the-courtyard-of-the-old-residency-in-munich-1913.jpg
Realism,salvador-dali,untitled-still-life-with-lilies.jpg
Art_Nouveau_Modern,raphael-kirchner,greek-girls-4.jpg
Impressionism,willard-metcalf,monet-s-formal-garden-1886.jpg
Impressionism,alfred-sisley,the-fields-1874.jpg
Expressionism,ivan-albright,josephine-and-adam-1947.jpg
Rococo,joshua-reynolds,mrs-mary-nesbitt.jpg
Rococo,antoine-watteau,the-serenader.jpg
Post_Impressionism,edouard-cortes,st-denis-winter-2.jpg
Post_Impressionism,henri-matisse,the-ostrich-feather-hat.jpg
High_Renaissance,michelangelo,the-ancestors-of-christ-david-solomon-1511.jpg
Naive_Art_Primitivism,marc-chagall,then-the-old-woman-mounted-on-the-ifrit-s-back-1948.jpg
Rococo,claude-lorrain,villa-in-the-roman-campagna.jpg
Abstract_Expressionism,paul-jenkins,phenomena-sherman-vortex.jpg
Expressionism,oskar-kokoschka,lovers-with-cat-1917.jpg
Rococo,jean-honore-fragonard,the-small-park-1763.jpg
Symbolism,mikhail-nesterov,pond-1906.jpg
Cubism,olexandr-archipenko,grace.jpg
Baroque,peter-paul-rubens,anna-of-austria-queen-of-france-mother-of-king-louis-xiv-1625.jpg
Impressionism,childe-hassam,a-long-island-garden.jpg
Realism,constantin-artachino,acareturi.jpg
Romanticism,john-atkinson-grimshaw,roundhay-lake-leeds.jpg
Romanticism,karl-bryullov,italian-morning(1).jpg
Impressionism,claude-monet,road-near-giverny-02.jpg
Pop_Art,arman,madison-avenue-1962.jpg
Realism,camille-pissarro,the-banks-of-the-marne-at-cennevieres.jpg
Minimalism,frederick-hammersley,again-is-a-gain-6-1971.jpg
Naive_Art_Primitivism,marc-chagall,the-circus-1960.jpg
Impressionism,alfred-sisley,drying-nets-1872.jpg
Impressionism,edgar-degas,place-de-la-concorde-1875.jpg
Color_Field_Painting,morris-louis,para-iii-1959.jpg
Post_Impressionism,georges-seurat,study-for-la-grande-jatte-1885.jpg
Color_Field_Painting,leon-berkowitz,big-bend-v-1976.jpg
Baroque,adriaen-van-ostade,the-schoolmaster.jpg
Realism,john-singer-sargent,mrs-edward-goetz.jpg
Romanticism,william-shayer,cows-white-cow-standing.jpg
Realism,ivan-shishkin,two-female-figures.jpg
Romanticism,jan-matejko,john-casimir.jpg
Art_Nouveau_Modern,zinaida-serebriakova,four-female-figures-1916.jpg
Cubism,pablo-picasso,seated-woman-with-spelling-book-1941.jpg
Impressionism,claude-monet,view-of-the-church-at-vernon.jpg
Abstract_Expressionism,william-baziotes,pinwheel-1958.jpg
Post_Impressionism,grã©goire-michonze,landscape-1977.jpg
Minimalism,jiro-yoshihara,work-1971.jpg
Impressionism,claude-monet,water-lilies-1919-2.jpg
Art_Nouveau_Modern,sergey-solomko,christ-is-risen.jpg
Art_Nouveau_Modern,alphonse-mucha,carnation.jpg
Fauvism,henri-matisse,the-blue-window-1911.jpg
Post_Impressionism,corneliu-baba,venice-1957.jpg
Rococo,joshua-reynolds,georgiana-countess-spencer-and-her-daughter-1761.jpg
Northern_Renaissance,rogier-van-der-weyden,various-altarpieces-1440.jpg
Realism,john-singer-sargent,portrait-of-henry-james-1913.jpg
Baroque,anthony-van-dyck,golgotha-1630.jpg
Expressionism,milton-avery,offshore-island-1958.jpg
Romanticism,thomas-cole,sunrise-in-the-catskill-mountains-1826.jpg
Impressionism,armand-guillaumin,landscape-near-saint-julien-des-chazes-1895.jpg
Post_Impressionism,paul-gauguin,negreries-martinique-1890.jpg
Impressionism,joaquã­n-sorolla,sierra-nevada-from-the-alhambra-grenada-1910.jpg
Naive_Art_Primitivism,grã©goire-michonze,untitled-1928.jpg
Expressionism,august-macke,female-nude-at-a-knited-carpet.jpg
Romanticism,william-turner,the-burning-of-the-houses-of-parliament-2.jpg
Realism,edouard-manet,the-jetty-at-boulogne-1869.jpg
Realism,john-singer-sargent,a-vele-gonfie-also-known-as-ena-wertheimer-1904.jpg
Romanticism,francisco-goya,old-eating-soup-1823.jpg
High_Renaissance,pietro-perugino,pala-di-sant-agostino-st-bartolomeo-1523.jpg
Expressionism,carlos-saenz-de-tejada,loneliness-1927.jpg
Cubism,fernand-leger,face-with-both-hands-1954.jpg
Impressionism,pierre-auguste-renoir,richard-wagner-1882.jpg
Impressionism,max-liebermann,view-of-the-roofs-of-florence.jpg
Mannerism_Late_Renaissance,titian,portrait-of-a-painter-with-a-palm-tree-1561.jpg
Post_Impressionism,vincent-van-gogh,landscape-with-olive-tree-and-mountains-in-the-background-1888.jpg
Realism,vladimir-makovsky,at-the-doctor-s-1900.jpg
Expressionism,tia-peltz,children-s-game.jpg
Early_Renaissance,leonardo-da-vinci,study-for-the-adoration-of-the-magi.jpg
Romanticism,fyodor-bronnikov,carnival-in-rome-1860.jpg
Expressionism,ion-pacea,composition-en-rouge.jpg
Pop_Art,andy-warhol,james-dean.jpg
Symbolism,odilon-redon,swamp-flower-1884.jpg
Impressionism,henri-edmond-cross,the-bay-of-cavalieri.jpg
Pop_Art,peter-max,without-borders-2011.jpg
Impressionism,winston-churchill,randolph-churchill-reading(1).jpg
Early_Renaissance,giovanni-bellini,polyptych-of-san-vincenzo-ferreri-1468-3.jpg
Realism,martiros-saryan,flowers-1940.jpg
Realism,camille-corot,in-the-forest-of-fontainebleau.jpg
Cubism,louis-schanker,caf-1-1938.jpg
Realism,ivan-shishkin,view-of-valaam-island.jpg
Baroque,joseph-wright,dressing-the-kitten.jpg
Ukiyo_e,utagawa-kuniyoshi,ishi-jo-wife-of-oboshi-yoshio-one-of-the-loyal-ronin.jpg
Impressionism,robert-julian-onderdonk,sunlit-hillside-1913.jpg
Cubism,amadeo-de-souza-cardoso,life-of-instruments-1916.jpg
Post_Impressionism,henri-matisse,chrysanthemums-in-a-chinese-vase-1902.jpg
Expressionism,balthus,larchant-1939.jpg
Color_Field_Painting,william-scott,orange-black-and-white-1960.jpg
Realism,pyotr-konchalovsky,apples-against-the-blue-sky-1930-1.jpg
Northern_Renaissance,albrecht-durer,deposition-engraved-passion-1512.jpg
Symbolism,harry-clarke,fairy-tales-by-hans-christian-andersen-1916.jpg
Romanticism,jan-matejko,boleslaw-the-curly.jpg
Post_Impressionism,maxime-maufra,low-tide-at-douarnenez-1908.jpg
Expressionism,egon-schiele,self-portrait-with-hand-to-cheek-1910.jpg
Impressionism,edgar-degas,two-dancers-1.jpg
Post_Impressionism,pablo-picasso,bullfighters-and-bull-waiting-for-the-next-move-1900.jpg
Cubism,paul-cezanne,in-the-woods-1896.jpg
Romanticism,ivan-aivazovsky,crimean-tartars-on-the-sea-shore-1850.jpg
Post_Impressionism,adam-baltatu,children-on-the-alley.jpg
Symbolism,harry-clarke,tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-16.jpg
Early_Renaissance,luca-signorelli,crucifixion-of-st-sepulchre.jpg
Pop_Art,edward-ruscha,honk-1962.jpg
Impressionism,pierre-auguste-renoir,rural-scene.jpg
Romanticism,francesco-hayez,portrait-of-gian-giacomo-poldi-pezzoli.jpg
Romanticism,orest-kiprensky,portrait-caricature-of-giacomo-quarenghi-1814.jpg
Baroque,rembrandt,jacob-with-laban-1644.jpg
Expressionism,george-mavroides,pink-blouse-1971.jpg
Contemporary_Realism,eric-fischl,portrait-of-an-artist-as-a-woman.jpg
Impressionism,mary-cassatt,summertime-1894.jpg
Abstract_Expressionism,rafa-nasiri,untitled-063-2001.jpg
Impressionism,claude-monet,relaxing-in-the-garden-argenteuil.jpg
Mannerism_Late_Renaissance,giorgio-vasari,lorenzo-de-medici-the-magnificent.jpg
Impressionism,childe-hassam,poppies-isles-of-shoals-02.jpg
Romanticism,fyodor-bronnikov,a-boy-on-a-donkey-1855.jpg
Pointillism,henri-martin,idylle.jpg
Pop_Art,peter-max,better-world-1993.jpg
Impressionism,william-merritt-chase,interior-of-the-artist-s-studio-aka-the-tenth-street-studio.jpg
Impressionism,childe-hassam,sailing-ship-locked-in-ice.jpg
Realism,mykola-pymonenko,at-the-shadow.jpg
Impressionism,childe-hassam,across-the-avenue-in-sunlight-june.jpg
Realism,james-tissot,caricature-of-james-delahunty-m-p.jpg
Romanticism,viktor-vasnetsov,bliss-of-paradise-1896.jpg
Art_Nouveau_Modern,raphael-kirchner,christmas-pictures.jpg
Impressionism,joaquã­n-sorolla,under-the-tamarinds-san-sebastian.jpg
Symbolism,mstislav-dobuzhinsky,white-nights-1922-2(1).jpg
Art_Nouveau_Modern,petro-kholodny-(elder),tale-of-a-girl-and-a-peacock.jpg
Impressionism,pierre-auguste-renoir,the-spring-1903.jpg
Impressionism,edgar-degas,elena-carafa.jpg
Romanticism,richard-parkes-bonington,river-scene-in-france.jpg
Mannerism_Late_Renaissance,tintoretto,the-fall-of-man-1578.jpg
Color_Field_Painting,helen-frankenthaler,untitled-1963-1.jpg
Expressionism,martiros-saryan,gazelles-near-the-tree-1907.jpg
Post_Impressionism,le-pho,fleurs.jpg
Rococo,jean-baptiste-simeon-chardin,still-life-with-copper-cauldron-and-eggs.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,in-the-park-poplar-trees-1902.jpg
Mannerism_Late_Renaissance,el-greco,christ-on-the-cross-1587.jpg
Impressionism,georges-braque,grandmother-s-friend-1900.jpg
Cubism,maurice-de-vlaminck,village-on-the-river-1915.jpg
High_Renaissance,vittore-carpaccio,the-martyrdom-of-the-pilgrims-and-the-funeral-of-st-ursula-from-the-st-ursula-cycle-1490-94-1493.jpg
Realism,arkhip-kuindzhi,a-birch-grove-1901.jpg
Mannerism_Late_Renaissance,tintoretto,esther-before-ahasuerus-1548.jpg
Realism,ilya-repin,portrait-of-the-artist-ivan-p-pohitonov-1882.jpg
Impressionism,pierre-auguste-renoir,portrait-of-a-young-woman-in-white-1901.jpg
Early_Renaissance,antonello-da-messina,st-gregory.jpg
Realism,vasily-polenov,among-the-teachers-1896-1.jpg
Realism,thomas-eakins,sailboats-racing-on-the-delaware-1874.jpg
Symbolism,mikhail-vrubel,the-six-winged-seraph-1905.jpg
Expressionism,jury-annenkov,portrait-of-alexander-tikhonov.jpg
Impressionism,pierre-auguste-renoir,clearing.jpg
Cubism,nikos-hadjikyriakos-ghikas,two-friends-1959.jpg
Impressionism,max-liebermann,the-terrace-at-the-restaurant-jacob-in-nienstedten-on-the-elbe-1902.jpg
Ukiyo_e,ito-jakuchu,botan-shoukinzu.jpg
Realism,isaac-levitan,sea-by-the-coasts-of-finland-1896.jpg
Impressionism,alfred-sisley,hill-path-1876.jpg
Realism,william-adolphe-bouguereau,beaut-romane-1904.jpg
Abstract_Expressionism,manuel-neri,collage-painting-no-1-1959.jpg
Impressionism,berthe-morisot,young-girl-with-a-fan-1893.jpg
Expressionism,zinaida-serebriakova,breton-1935.jpg
Post_Impressionism,paul-cezanne,chestnut-tree-and-farm-1885.jpg
High_Renaissance,titian,giorgio-cornaro-with-a-falcon-1537.jpg
Rococo,louise-elisabeth-vigee-le-brun,portrait-of-anna-pitt-as-hebe-1792.jpg
Impressionism,leon-dabo,moon-on-the-lake-1907.jpg
Early_Renaissance,paolo-uccello,perspective-study-of-mazzocchio-1.jpg
Expressionism,max-beckmann,the-artist-and-his-wife-1925.jpg
Romanticism,john-crome,a-castle-in-ruins-morning.jpg
Baroque,david-teniers-the-younger,peasants-dancing-outside-an-inn.jpg
Post_Impressionism,pierre-bonnard,night-landscape-1912(1).jpg
Expressionism,george-mavroides,portrait-of-nina.jpg
Early_Renaissance,pisanello,study-of-a-head-1436.jpg
Baroque,gabriel-metsu,the-feast-of-the-bean-king-1655.jpg
Ukiyo_e,utagawa-kuniyoshi,the-sailor-tokuso-and-the-sea-monster.jpg
Realism,ilya-repin,end-of-the-black-sea-freedom.jpg
Expressionism,salvador-dali,mohammed-s-dream-homage-to-fortuny.jpg
Impressionism,camille-pissarro,the-louvre-winter-sunlight-morning-2nd-version-1901.jpg
Post_Impressionism,paul-cezanne,the-valley-of-the-oise-1880.jpg
Art_Nouveau_Modern,raphael-kirchner,on-holiday.jpg
Expressionism,max-beckmann,columbine.jpg
Baroque,bartolome-esteban-murillo,saint-augustine-in-meditation.jpg
Expressionism,max-pechstein,schneeschmelze-melting-snow-1922.jpg
Contemporary_Realism,john-miller,sunrise-of-wonder-vi.jpg
High_Renaissance,titian,portrait-of-federico-ii-gonzaga.jpg
Impressionism,antoine-blanchard,place-de-la-concorde-4.jpg
Post_Impressionism,vincent-van-gogh,couple-dancing-1885(1).jpg
Cubism,jean-metzinger,composition-all-gorique-1929.jpg
Realism,vasily-surikov,landscape-with-brother-s-figure.jpg
Expressionism,abidin-dino,harpooned-man-1970.jpg
Art_Nouveau_Modern,theodor-severin-kittelsen,for-tidlig-nedkomst-1894.jpg
Impressionism,auguste-rodin,untitled-1905.jpg
Realism,max-liebermann,sixteen-years-old.jpg
Pop_Art,patrick-procktor,gervaise-1968.jpg
Pop_Art,robert-silvers,charles-darwin.jpg
Art_Nouveau_Modern,aubrey-beardsley,the-fat-woman.jpg
Impressionism,eugene-boudin,beach-scene-13.jpg
Baroque,rembrandt,antiope-and-jupiter-1659.jpg
Expressionism,zinaida-serebriakova,the-breadseller-from-rue-lepic-1927.jpg
Minimalism,robert-ryman,pace-1984.jpg
Romanticism,anton-melbye,view-of-the-adriatic-1864.jpg
Realism,vincent-van-gogh,girl-kneeling-by-a-cradle-1883(1).jpg
Ukiyo_e,katsushika-hokusai,the-big-wave.jpg
Realism,vasily-surikov,cossack-with-gun-1893.jpg
Impressionism,arkhip-kuindzhi,mountains-1.jpg
Naive_Art_Primitivism,pablo-picasso,female-nude-with-her-arms-raised.jpg
Impressionism,giovanni-boldini,the-divine-in-blue.jpg
Romanticism,vasily-polenov,the-ressurection-of-jair-s-daughter-1871.jpg
Early_Renaissance,fra-angelico,st-lawrence-on-trial.jpg
Romanticism,ivan-aivazovsky,range-of-the-caucasus-mountains-1869.jpg
Romanticism,vasily-tropinin,portrait-of-i-i-dmitriyev-1835.jpg
Early_Renaissance,fra-angelico,coronation-of-the-virgin-1435.jpg
Realism,john-singer-sargent,mrs-cazalet-and-her-children-1901.jpg
Post_Impressionism,gwen-john,girl-with-a-blue-scarf.jpg
High_Renaissance,leonardo-da-vinci,the-lady-with-the-ermine-cecilia-gallerani-1496.jpg
Ukiyo_e,utagawa-kuniyoshi,tomimori-sukeemon-masakat-dodging-a-brazier.jpg
Impressionism,frits-thaulow,house-by-yhe-water-s-edge.jpg
Romanticism,cornelis-springer,altstadtmarkt-in-brunswijk.jpg
Expressionism,abraham-manievich,birch-trees-1911.jpg
Realism,vasily-polenov,winter-landscape-behovo-1897.jpg
Abstract_Expressionism,sam-francis,blue-and-red-1953.jpg
Expressionism,august-macke,franz-marc-with-russi.jpg
Realism,david-burliuk,cyclamens-1954.jpg
Northern_Renaissance,albrecht-durer,orpheus-slain-by-bacchantes-with-a-boy-running-away-1494.jpg
Symbolism,james-tissot,moses-and-the-ten-commandments.jpg
Baroque,rembrandt,lucretia-1666.jpg
Expressionism,dimitris-mytaras,untitled-1996.jpg
Romanticism,rudolf-von-alt,the-large-pine-in-gastein-1895.jpg
Realism,viktor-vasnetsov,portrait-of-mikhail-nesterov-1926.jpg
Realism,gustave-courbet,cliffs-near-ornans-1865.jpg
Impressionism,ilya-mashkov,coast-of-the-crimea.jpg
Realism,vasily-surikov,hand-of-boyarynya-morozova.jpg
Impressionism,pierre-auguste-renoir,vase-of-roses-2.jpg
