style,artist,picture
Realism,felix-vallotton,young-woman-with-yellow-scarf-1911
Post_Impressionism,pierre-daura,fall-at-the-mccorkle-s-barn-1942
Northern_Renaissance,albrecht-durer,joachim-and-the-angel-from-the-life-of-the-virgin-1511
Realism,camille-corot,corot-painting-in-the-studio-of-his-friend-painter-constant-dutilleux-1871
Northern_Renaissance,lucas-cranach-the-elder,allegory-of-justice-1537
Post_Impressionism,maurice-prendergast,ponte-della-paglia-1899
Realism,ilya-repin,portrait-of-the-actor-pavel-samoylov-1915
Romanticism,viktor-vasnetsov,underwater-tower-1884
Art_Nouveau_Modern,leon-bakst,an-ancient-horror-1908
Cubism,amadeo-de-souza-cardoso,the-rat-1915
Impressionism,pierre-auguste-renoir,gabrielle-seated
Rococo,jean-baptiste-simeon-chardin,portrait-of-fran-oise-marguerite-pouget-1775
Impressionism,joaquã­n-sorolla,running-along-the-beach-1908
Symbolism,franz-stuck,inferno-1908
Northern_Renaissance,albrecht-durer,madonna-with-the-siskin-1506
Impressionism,lovis-corinth,building-under-construction-in-monte-carlo-1914
Post_Impressionism,ilya-mashkov,italy-nervi-landscape-with-aqueduct-1913
Symbolism,kuzma-petrov-vodkin,portrait-of-grekova-kazachka-1912
Symbolism,mikalojus-ciurlionis,joseph-s-dream-1907
Realism,viktor-vasnetsov,bouquet-abramtzevo
Realism,henri-fantin-latour,flowers-and-fruit-1868
Post_Impressionism,henri-de-toulouse-lautrec,monsieur-louis-pascal-from-the-rear-1893
Expressionism,paula-modersohn-becker,three-women-at-a-market-stall-1906
Post_Impressionism,theo-van-doesburg,dunes-and-sea
Pop_Art,edward-ruscha,residential-rooftops-series-1
Northern_Renaissance,albrecht-durer,portrait-of-a-cleric-1516
Rococo,francois-boucher,the-enchanted-home-a-pastoral-landscape-surmounted-by-cupid
Expressionism,david-bomberg,bomb-store-1942
Naive_Art_Primitivism,niko-pirosmani,a-peasant-woman-with-her-son
Impressionism,claude-monet,lunch-under-the-canopy
Impressionism,micaela-eleutheriade,cules-de-vie
Abstract_Expressionism,hassel-smith,at-miss-webb-s-1963
Minimalism,fred-sandback,six-lithographs-1975
Color_Field_Painting,theodoros-stamos,infinity-field-lefkada-series-1983(1)
Realism,valentin-serov,portrait-of-the-composer-alexander-serov-1889
Northern_Renaissance,hieronymus-bosch,haywain-1502-1
Art_Nouveau_Modern,alphonse-mucha,the-slav-epic-1928
Romanticism,gustave-dore,a-friendly-tournament-during-the-third-crusade-in-1189-1877
Romanticism,konstantin-makovsky,italian
Symbolism,mstislav-dobuzhinsky,old-house-in-germany-1957
Impressionism,camille-pissarro,the-pork-butcher-1883
Post_Impressionism,vincent-van-gogh,two-white-butterflies-1889
Symbolism,gustave-moreau,the-park-and-the-angel-of-death-1890
Post_Impressionism,pyotr-konchalovsky,pine-tree-1920
Impressionism,konstantin-korovin,black-cat-on-a-windowsill-1902
Realism,thomas-eakins,studies-for-william-rush-1876-5
Expressionism,jacoba-van-heemskerck,stadt-1915
Minimalism,imi-knoebel,alte-liebe-g-1-2010
Symbolism,hugo-simberg,homeward-bound-1901
Realism,johan-hendrik-weissenbruch,landscape-with-a-farm-pond
Realism,boris-kustodiev,portrait-v-a-kastalsky-1921
Baroque,francesco-guardi,deer-hunting
Impressionism,constantin-artachino,scene-from-dobruja
Mannerism_Late_Renaissance,hans-von-aachen,bacchus-venus-and-cupid-1595
Realism,vincent-van-gogh,gardener-with-a-wheelbarrow-1884(1)
Baroque,diego-velazquez,christ-on-the-cross-1632
Symbolism,kuzma-petrov-vodkin,spring-in-the-country-1929
Realism,viktor-vasnetsov,wrestler-s-head-portrait-of-wrestler-n-d-kuznetsov
Post_Impressionism,grace-cossington-smith,krinkley-konks-sleeping-1928
Early_Renaissance,benozzo-gozzoli,procession-of-the-oldest-king-1460
Expressionism,william-h.-johnson,refugee-1935(1)
Impressionism,alfred-sisley,july-afternoon-near-the-forest-1887
Realism,konstantinos-volanakis,1871
Pointillism,theo-van-rysselberghe,midi-landscape
Post_Impressionism,piet-mondrian,lighthouse-in-westkapelle-1909
Symbolism,konstantin-somov,in-the-forrest-1
Impressionism,claude-monet,irises-in-monet-s-garden-03
Realism,ivan-shishkin,the-stream-1873
Symbolism,kuzma-petrov-vodkin,portrait-of-a-girl-1921
Impressionism,edgar-degas,exit-from-weighing-1866
Impressionism,camille-pissarro,poplars-afternoon-in-eragny-1899
Symbolism,nicholas-roerich,himalayas-everest-1938
Baroque,rembrandt,the-goldweigher-s-field-1651
Baroque,caravaggio,madonna-and-child-with-st-anne-1606(1)
Early_Renaissance,pisanello,apparition-of-the-virgin-to-sts-anthony-abbot-and-george
Impressionism,camille-pissarro,weeders-1882
Realism,mykola-pymonenko,victime-of-fanatisme-1899
High_Renaissance,leonardo-da-vinci,view-of-a-skull-1
Expressionism,candido-portinari,ndia-e-mulata-1934
Art_Nouveau_Modern,ferdinand-hodler,border-woman-figure-in-blue-gwand-1915
Symbolism,kuzma-petrov-vodkin,portrait-of-the-artist-s-wife-1912
Symbolism,nicholas-roerich,higher-than-mountains-1924-1
Post_Impressionism,maxime-maufra,march-sunlight-port-marly-1902
Mannerism_Late_Renaissance,jacopo-pontormo,visitation-2
Early_Renaissance,fra-angelico,annunciation-1434
Realism,ivan-shishkin,pond-1
Abstract_Expressionism,kazuo-nakamura,morning-mist-1951
Cubism,jean-metzinger,la-plume-jaune-1912
Post_Impressionism,paul-gauguin,black-pigs-1891
Cubism,rene-magritte,the-model-1922(1)
Expressionism,richard-diebenkorn,horizon-ocean-view
Realism,john-singer-sargent,mrs-carl-meyer-later-lady-meyer-and-her-two-children-1896
Symbolism,nicholas-roerich,lake-sheshnag
Color_Field_Painting,helen-frankenthaler,cameo-1980
Baroque,adriaen-brouwer,smokers-in-an-inn
Realism,vincent-van-gogh,cottage-with-trees-and-peasant-woman-1885(1)
Romanticism,domingos-sequeira,retrato-de-d-jo-o-vi
Post_Impressionism,maxime-maufra,the-river-1902
Impressionism,childe-hassam,spring-navesink-highlands
Impressionism,auguste-rodin,madame-fenaille-1898
Naive_Art_Primitivism,fernand-leger,pylons-study-for-the-city
Impressionism,childe-hassam,the-church-at-gloucester
Symbolism,nicholas-roerich,path-to-kailas
Art_Nouveau_Modern,valentin-serov,odyssey-and-nausicaa-1910
Post_Impressionism,salvador-dali,nude-in-the-water
Northern_Renaissance,hans-holbein-the-younger,st-john-the-baptist
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-23
Art_Nouveau_Modern,nicholas-roerich,householder-1914
Naive_Art_Primitivism,fernand-leger,the-acrobats-study-for-the-circus
Impressionism,mary-cassatt,breakfast-in-bed-1897
Impressionism,joaquã­n-sorolla,orange-seller-1891
Impressionism,camille-pissarro,gardens-at-kew-sunset-1892
Symbolism,mikhail-vrubel,prophet-1898
Mannerism_Late_Renaissance,tintoretto,the-resurrection-of-christ-1581
Cubism,juan-gris,portrait-of-a-man-1923
Cubism,nzante-spee,the-woodcutter-1995
Pop_Art,andy-warhol,julia-warhola
Ukiyo_e,utagawa-kuniyoshi,women-18
Impressionism,akseli-gallen-kallela,marie-gall-n-at-the-kuhmoniemi-bridge-1890
Ukiyo_e,katsushika-hokusai,pheasant-and-snake
Symbolism,nicholas-roerich,kangchenjunga-2
Romanticism,theodore-chasseriau,forge-du-creusot-1836
Symbolism,pierre-puvis-de-chavannes,between-art-and-nature
Post_Impressionism,gustave-loiseau,martigues-1913
Pointillism,henri-edmond-cross,antibes-morning
Impressionism,federico-zandomeneghi,the-singing-lesson
Rococo,joseph-wright,christopher-heath
Baroque,rembrandt,portrait-of-clement-de-jonge-1651
Impressionism,anders-zorn,emma-and-mouche-the-dog-1902
Rococo,giovanni-battista-tiepolo,temptations-of-st-anthony
Impressionism,auguste-rodin,the-thinker-1902-1
Post_Impressionism,henri-de-toulouse-lautrec,baron
Impressionism,alfred-sisley,rural-guardsman-in-the-fountainbleau-forest-1870
Post_Impressionism,vincent-van-gogh,the-drinkers-after-daumier-1890
Post_Impressionism,maurice-de-vlaminck,the-bridge-at-nogent
Expressionism,otto-dix,prostitutes
Abstract_Expressionism,victor-pasmore,the-starry-night-1987
Realism,vladimir-makovsky,summer-1896-3
Expressionism,henri-matisse,woman-on-sofa-or-couch
Cubism,franz-marc,broken-forms-1914
Abstract_Expressionism,sam-francis,sketch-1960
Realism,edgar-degas,portrait-of-a-woman-1
Expressionism,dimitris-mytaras,table-1957
Naive_Art_Primitivism,henri-rousseau,a-view-of-the-ile-saint-louis-from-port-saint-nicolas-evening
Symbolism,nicholas-roerich,flying-carpet-1943
Impressionism,edgar-degas,the-tub
Baroque,cornelis-de-vos,portrait-of-the-artist-with-his-family
Realism,vasily-perov,hunters-at-rest-1871
Romanticism,gustave-dore,the-plague-of-jerusalem
Realism,johan-hendrik-weissenbruch,dutch-polder-landscape
Art_Nouveau_Modern,gustav-klimt,park-1910
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1516-18
Realism,jean-francois-millet,haystacks-autumn-1873
Expressionism,amedeo-modigliani,seated-nude-with-a-shirt-1917
Expressionism,egon-schiele,autumn-tree-in-movement-1912
Ukiyo_e,katsushika-hokusai,drawing-of-seated-nobleman-in-full-costume
Realism,james-mcneill-whistler,old-mother-gerard-1859
Expressionism,arturo-souto,i-go-1934
Expressionism,gerard-sekoto,mary-dikeledi-sekoto-1947
Realism,isaac-levitan,landscape-at-volga-zhilino-near-kineshma-1890
Art_Nouveau_Modern,sergey-solomko,meeting-3
Realism,john-singer-sargent,fumee-d-ambre-gris-1880
Expressionism,barnett-newman,rothko-by-newman
Naive_Art_Primitivism,marc-chagall,then-he-spent-the-night-with-her-1948
Contemporary_Realism,richard-whitney,spring-willows
Naive_Art_Primitivism,david-burliuk,refugees-the-horrors-of-the-war
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-2
Impressionism,giovanni-boldini,female-figure-1920
Impressionism,pierre-auguste-renoir,village-by-the-sea-1889
Impressionism,pierre-auguste-renoir,the-page-1877
Impressionism,maurice-prendergast,paris-boulevard-in-the-rain-1893
Impressionism,eugene-boudin,figures-on-the-beach-at-trouville-1865
Post_Impressionism,gustave-loiseau,small-farm-at-vaudreuil
Impressionism,robert-julian-onderdonk,autumn-birches-central-park-1909
Symbolism,nicholas-roerich,mount-of-five-treasures-two-worlds-1933
Mannerism_Late_Renaissance,maerten-van-heemskerck,construction-of-the-new-st-peter-s-basilica-in-rome-1536
Pop_Art,leroy-neiman,mike-piazza-2000
Pop_Art,richard-hamilton,a-mirrorical-return-1898
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1515-8
Realism,fyodor-vasilyev,near-a-church-valaam
Art_Nouveau_Modern,alexandre-benois,blackamoor-s-chamber-fragment-set-design-1(1)
Expressionism,carlos-saenz-de-tejada,colombina-1950
Post_Impressionism,vincent-van-gogh,landscape-with-the-chateau-of-auvers-at-sunset-1890
Post_Impressionism,gustave-loiseau,louvier-road-in-winter
Post_Impressionism,edouard-cortes,st-denis-7
Art_Nouveau_Modern,ivan-bilibin,russian-folk-art-illustration-for-the-magazine-world-of-art-1904-1
Realism,john-everett-millais,north-west-passage
Art_Nouveau_Modern,nicholas-roerich,sketch-of-costumes-for-tale-of-tsar-saltan-1919
Symbolism,mikhail-vrubel,sadko-1899
Northern_Renaissance,rogier-van-der-weyden,mary-altarpiece-1445
Realism,ivan-kramskoy,russian-writer-pavel-melnikov-1876
Baroque,jean-baptiste-simeon-chardin,the-attentive-nurse
High_Renaissance,leonardo-da-vinci,study-of-the-graduations-of-shadows-on-spheres
Expressionism,oswaldo-guayasamin,el-guitarrista
Realism,vincent-van-gogh,peasant-girl-half-figure
Expressionism,balthus,japanese-girl-with-by-the-red-table-1967
Symbolism,james-tissot,the-death-of-aaron
Romanticism,n.c.-wyeth,cover-of-the-boy-s-king-arthur
Rococo,jean-baptiste-simeon-chardin,the-signatories
Impressionism,joaquã­n-sorolla,three-sails-1903
Romanticism,john-william-waterhouse,consulting-the-oracle
Pop_Art,hiro-yamagata,not-detected-272415
Impressionism,alfred-sisley,bridge-at-villeneuve-la-garenne-1872
Impressionism,konstantin-korovin,pond-1910
Realism,pavel-fedotov,portrait-of-maria-pavlovna-druzhinina
Baroque,frans-hals,the-laughing-cavalier-1624
Impressionism,camille-pissarro,rouen-port-unloading-wood-1898
Impressionism,edgar-degas,three-dancers-blue-skirts-red-blouses
Northern_Renaissance,hans-memling,adoration-of-the-magi-right-wing-of-triptych-depicting-the-presentation-in-the-temple-c-1470-72-1472
Northern_Renaissance,albrecht-durer,expulsion-from-the-paradise-1510
Expressionism,lucian-freud,strawberries-1952
Baroque,jan-steen,wedding-of-tobias-and-sarah-1668
Expressionism,henri-matisse,female-toilets-1907
Expressionism,constantin-brancusi,sleeping-muse-1909
Impressionism,alfred-sisley,snow-scene-moret-station-1888
Post_Impressionism,pyotr-konchalovsky,design-for-the-opera-by-wolfgang-amadeus-mozart-don-giovanni-1913-3
Rococo,pietro-longhi,the-family
Expressionism,edvard-munch,building-the-winter-studio-ekely-1929
Northern_Renaissance,hieronymus-bosch,the-garden-of-earthly-delights-1516-17
Realism,boris-kustodiev,portrait-of-p-a-vlasov-1903
Post_Impressionism,vincent-van-gogh,olive-trees-1888
Fauvism,ion-pacea,vas-cu-flori
Post_Impressionism,vincent-van-gogh,joseph-roulin-sitting-in-a-cane-chair-three-quarter-length-1888
Realism,vasily-perov,small-seventeen-baker-1869
Post_Impressionism,pyotr-konchalovsky,seated-nude
Impressionism,claude-monet,the-beach-at-etretat
Abstract_Expressionism,willem-de-kooning,saturday-night
Baroque,giovanni-paolo-panini,roman-ruins-and-sculpture-1757
Color_Field_Painting,leon-berkowitz,atmospheric-abstraction
Impressionism,pierre-auguste-renoir,woman-tying-her-shoe
Impressionism,john-henry-twachtman,niagara-falls-3
Realism,vincent-van-gogh,iron-mill-in-the-hague-1882
Post_Impressionism,maurice-prendergast,boat-landing-dinnard
Abstract_Expressionism,arthur-pinajian,untitled-landscape-woodstock-no-d153-1962
Romanticism,vasily-tropinin,portrait-of-karl-brulloff-1836
Romanticism,gustave-dore,don-quixote-153
Post_Impressionism,vincent-van-gogh,a-row-of-bare-trees-1889(1)
Post_Impressionism,pyotr-konchalovsky,bridge-1920
Post_Impressionism,pierre-bonnard,two-elegant-place-de-clichy-1905
Impressionism,nikolay-bogdanov-belsky,joyful-company
Rococo,antoine-pesne,portrait-of-sophie-dorothea-von-preu-en-1737
Pop_Art,gianfranco-baruchello,hebdomeros-e-l-architetto-1988
Expressionism,lynd-ward,not-detected-272531
Cubism,lyonel-feininger,gelmeroda-ix-1926
New_Realism,edward-hopper,house-by-the-railroad
Post_Impressionism,vincent-van-gogh,plaster-statuette-of-a-female-torso
Impressionism,lovis-corinth,self-portrait-with-beard-1886
Rococo,jean-honore-fragonard,the-swing-1767
Abstract_Expressionism,conrad-marca-relli,cap-d-ail-1961
Early_Renaissance,benozzo-gozzoli,st-anthony-of-padua
Baroque,alonzo-cano,st-isidore-saves-a-child-that-had-fallen-in-a-well
Realism,alexey-venetsianov,checkered-shawl
Expressionism,ernst-ludwig-kirchner,interieur
Post_Impressionism,pyotr-konchalovsky,still-life-tashkent-1916
Expressionism,candido-portinari,o-painel-tiradentes-1948
Impressionism,theo-van-rysselberghe,nude-1902
Romanticism,edward-burne-jones,the-annunciation-the-flower-of-god-1862
Post_Impressionism,istvan-ilosvai-varga,oranges-and-cactus-1962
Northern_Renaissance,mabuse,portrait-of-hendrik-iii-count-of-nassau-breda
Realism,vasily-polenov,getting-cold-autumn-on-the-oka-river-near-tarusa-1893
Realism,vincent-van-gogh,head-of-a-peasant-woman-1884(1)
Expressionism,oskar-kokoschka,dolomite-landscape-tre-croci
Romanticism,jan-matejko,sigmund-and-barbara-2
Realism,ilya-repin,moonlight-1896
Romanticism,john-crome,the-river-wensum-norwich-1814
Romanticism,ivan-aivazovsky,sea-coast-crimean-coast-near-ai-petri-1890
Naive_Art_Primitivism,maria-primachenko,wild-and-big-eared-1977
Minimalism,richard-tuttle,light-pink-octagon-1967
Rococo,jean-honore-fragonard,portrait-of-a-young-artist-presumed-to-be-jacques-andre-naigeon
Art_Nouveau_Modern,alphonse-mucha,the-slavs-in-their-original-homeland-1912
Cubism,ernst-ludwig-kirchner,naked-women-on-meadow
Art_Nouveau_Modern,konstantin-korovin,trading-post-in-murman
Naive_Art_Primitivism,marc-chagall,moses-1972
Baroque,peter-paul-rubens,nicolas-rubens-1
Post_Impressionism,kimon-loghi,boats-on-the-shore
Color_Field_Painting,barnett-newman,first-station-1958
Romanticism,gustave-dore,a-famine-in-samaria
Expressionism,mstislav-dobuzhinsky,from-the-life-in-petrograd-in-1920-1920
Expressionism,bui-xuan-phai,portrait(1)
Impressionism,gustave-caillebotte,billiards
Impressionism,pierre-auguste-renoir,peaches-and-almonds
Naive_Art_Primitivism,marc-chagall,rahab-and-the-spies-of-jericho-1960
Romanticism,gustave-dore,don-quixote-139
Baroque,rembrandt,a-river-with-a-sailing-boat-on-nieuwe-meer
Romanticism,edward-burne-jones,perseus-and-the-sea-nymphs-1877
Abstract_Expressionism,paul-reed,14d-1964
Post_Impressionism,vincent-van-gogh,blossoming-almond-branch-in-a-glass-with-a-book-1888(1)
Impressionism,john-henry-twachtman,waterfall-in-yellowstone
Expressionism,emil-nolde,dancing-couple-1950
Baroque,rembrandt,pharisees-in-the-temple-jews-in-the-synagogue-1648
Impressionism,gustave-caillebotte,boating-on-the-yerres
High_Renaissance,andrea-mantegna,julius-caesar-on-his-triumphal-car-1500
Abstract_Expressionism,joan-mitchell,grandes-carri-res-1962
Romanticism,paul-cezanne,paul-alexis-reading-a-manuscript-to-emile-zola
Baroque,francisco-de-zurbaran,st-carmel
Realism,eugene-boudin,pheasant-duck-and-fruit-1879
Impressionism,konstantin-korovin,village-1902
Romanticism,dante-gabriel-rossetti,ligeia-siren-1873
Realism,john-singer-sargent,charles-stewart-sixth-marquess-of-londonderry-carrying-the-great-sword-of-state-at-the-coronat-1904
Art_Nouveau_Modern,heorhiy-narbut,illustration-for-the-book-how-mice-buried-the-cat-by-zhukovsky-1910-4
Abstract_Expressionism,raoul-ubac,ardoise
Realism,camille-corot,peasant-woman-watering-her-cow
Naive_Art_Primitivism,marc-chagall,jacob-weeps-over-joseph-s-tunic-1931
Baroque,pieter-de-hooch,a-musical-conversation-1674
Baroque,sebastien-bourdon,solomon-making-a-sacrifice-to-the-idols
Symbolism,franz-stuck,portrait-of-prof-dr-josef-amann-albert-jr-a-gynecologist-a-university-professor-and-art
Fauvism,mary-fedden,three-eggs-1994
Symbolism,james-tissot,joseph-interprets-pharaoh-s-dream
Realism,jean-francois-millet,a-hilly-landscape-1867
Post_Impressionism,maurice-prendergast,landscape-figures-cottages-and-boats
